"TaxonId"	"Subphylum"	"Order"	"Family"	"Species"	"SciName"	"Author"	"AnalysisTaxon"	"Status.2003"	"URL"	"Occurrence.status"
"24975"	241757	""	""	""	"Anticheta analis"	"Anticheta analis"	"(Meigen, 1830)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241757"	"Bofast och reproducerande"
"24976"	241758	""	""	""	"Anticheta atriseta"	"Anticheta atriseta"	"(Loew, 1849)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241758"	"Bofast och reproducerande"
"24977"	241759	""	""	""	"Anticheta brevipennis"	"Anticheta brevipennis"	"(Zetterstedt, 1846)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241759"	"Bofast och reproducerande"
"24978"	241760	""	""	""	"Anticheta nigra"	"Anticheta nigra"	"Karl, 1921"	"Sciomyzidae"	"absent"	"https://www.dyntaxa.se/taxon/info/241760"	"Bofast och reproducerande"
"24979"	241762	""	""	""	"Colobaea bifasciella"	"Colobaea bifasciella"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241762"	"Bofast och reproducerande"
"24980"	241763	""	""	""	"Colobaea distincta"	"Colobaea distincta"	"(Meigen, 1830)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241763"	"Bofast och reproducerande"
"24981"	241764	""	""	""	"Colobaea nigroaristata"	"Colobaea nigroaristata"	"Rozkosn_, 1984"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241764"	"Bofast och reproducerande"
"24982"	241765	""	""	""	"Colobaea pectoralis"	"Colobaea pectoralis"	"(Zetterstedt, 1847)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241765"	"Bofast och reproducerande"
"24983"	241766	""	""	""	"Colobaea punctata"	"Colobaea punctata"	"(Lundbeck, 1923)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241766"	"Bofast och reproducerande"
"24984"	241768	""	""	""	"Coremacera marginata"	"Coremacera marginata"	"(Fabricius, 1775)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241768"	"Bofast och reproducerande"
"24985"	241769	""	""	""	"Dichetophora finlandica"	"Dichetophora finlandica"	"Verbeke, 1964"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241769"	"Bofast och reproducerande"
"24986"	241771	""	""	""	"Dictya umbrarum"	"Dictya umbrarum"	"(Linnaeus, 1758)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241771"	"Bofast och reproducerande"
"24987"	241772	""	""	""	"Ditaeniella grisescens"	"Ditaeniella grisescens"	"(Meigen, 1830)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241772"	"Bofast och reproducerande"
"24988"	241773	""	""	""	"Ectinocera borealis"	"Ectinocera borealis"	"Zetterstedt, 1838"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241773"	"Bofast och reproducerande"
"24989"	241774	""	""	""	"Elgiva cucularia"	"Elgiva cucularia"	"(Linnaeus, 1767)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241774"	"Bofast och reproducerande"
"24990"	241775	""	""	""	"Elgiva divisa"	"Elgiva divisa"	"(Loew, 1845)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241775"	"Bofast och reproducerande"
"24991"	241776	""	""	""	"Elgiva solicita"	"Elgiva solicita"	"(Harris, 1780)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241776"	"Bofast och reproducerande"
"24992"	241777	""	""	""	"Euthycera chaerophylli"	"Euthycera chaerophylli"	"(Fabricius, 1798)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241777"	"Bofast och reproducerande"
"24993"	241778	""	""	""	"Euthycera fumigata"	"Euthycera fumigata"	"(Scopoli, 1763)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241778"	"Bofast och reproducerande"
"24994"	241779	""	""	""	"Hydromya dorsalis"	"Hydromya dorsalis"	"(Fabricius, 1775)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241779"	"Bofast och reproducerande"
"24995"	241780	""	""	""	"Ilione albiseta"	"Ilione albiseta"	"(Scopoli, 1763)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241780"	"Bofast och reproducerande"
"24996"	241781	""	""	""	"Ilione lineata"	"Ilione lineata"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241781"	"Bofast och reproducerande"
"24997"	241782	""	""	""	"Limnia paludicola"	"Limnia paludicola"	"Elberg, 1965"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241782"	"Bofast och reproducerande"
"24998"	241783	""	""	""	"Limnia unguicornis"	"Limnia unguicornis"	"(Scopoli, 1763)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241783"	"Bofast och reproducerande"
"24999"	241784	""	""	""	"Pherbellia albocostata"	"Pherbellia albocostata"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241784"	"Bofast och reproducerande"
"25000"	241785	""	""	""	"Pherbellia alpina"	"Pherbellia alpina"	"(Frey, 1930)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241785"	"Bofast och reproducerande"
"25001"	241786	""	""	""	"Pherbellia annulipes"	"Pherbellia annulipes"	"(Zetterstedt, 1846)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241786"	"Bofast och reproducerande"
"25002"	241787	""	""	""	"Pherbellia argyra"	"Pherbellia argyra"	"Verbeke, 1967"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241787"	"Bofast och reproducerande"
"25003"	241788	""	""	""	"Pherbellia brunnipes"	"Pherbellia brunnipes"	"(Meigen, 1838)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241788"	"Bofast och reproducerande"
"25004"	241789	""	""	""	"Pherbellia cinerella"	"Pherbellia cinerella"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241789"	"Bofast och reproducerande"
"25005"	241790	""	""	""	"Pherbellia dorsata"	"Pherbellia dorsata"	"(Zetterstedt, 1846)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241790"	"Bofast och reproducerande"
"25006"	241791	""	""	""	"Pherbellia dubia"	"Pherbellia dubia"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241791"	"Bofast och reproducerande"
"25007"	241792	""	""	""	"Pherbellia griseicollis"	"Pherbellia griseicollis"	"(Becker, 1900)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241792"	"Bofast och reproducerande"
"25008"	241793	""	""	""	"Pherbellia griseola"	"Pherbellia griseola"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241793"	"Bofast och reproducerande"
"25009"	241794	""	""	""	"Pherbellia hackmani"	"Pherbellia hackmani"	"Rozkosn_, 1982"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241794"	"Bofast och reproducerande"
"25010"	241795	""	""	""	"Pherbellia nana"	"Pherbellia nana"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241795"	"Bofast och reproducerande"
"25011"	241796	""	""	""	"Pherbellia obscura"	"Pherbellia obscura"	"(Ringdahl, 1948)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241796"	"Bofast och reproducerande"
"25012"	241797	""	""	""	"Pherbellia obtusa"	"Pherbellia obtusa"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241797"	"Bofast och reproducerande"
"25013"	241798	""	""	""	"Pherbellia pallidiventris"	"Pherbellia pallidiventris"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241798"	"Bofast och reproducerande"
"25014"	241799	""	""	""	"Pherbellia rozkosnyi"	"Pherbellia rozkosnyi"	"Verbeke, 1967"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241799"	"Bofast och reproducerande"
"25015"	241800	""	""	""	"Pherbellia schoenherri"	"Pherbellia schoenherri"	"(Falln, 1826)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241800"	"Bofast och reproducerande"
"25016"	241801	""	""	""	"Pherbellia scutellaris"	"Pherbellia scutellaris"	"(von Roser, 1840)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241801"	"Bofast och reproducerande"
"25017"	241802	""	""	""	"Pherbellia sordida"	"Pherbellia sordida"	"(Hendel, 1902)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241802"	"Bofast och reproducerande"
"25018"	241803	""	""	""	"Pherbellia stackelbergi"	"Pherbellia stackelbergi"	"Elberg, 1965"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241803"	"Bofast och reproducerande"
"25019"	241804	""	""	""	"Pherbellia stylifera"	"Pherbellia stylifera"	"Rozkosn_, 1982"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241804"	"Bofast och reproducerande"
"25020"	241805	""	""	""	"Pherbellia ventralis"	"Pherbellia ventralis"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241805"	"Bofast och reproducerande"
"25021"	241808	""	""	""	"Pherbina coryleti"	"Pherbina coryleti"	"(Scopoli, 1763)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241808"	"Bofast och reproducerande"
"25022"	241809	""	""	""	"Pherbina intermedia"	"Pherbina intermedia"	"Verbeke, 1948"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241809"	"Bofast och reproducerande"
"25023"	241810	""	""	""	"Psacadina verbekei"	"Psacadina verbekei"	"Rozkosn_ in Knutson & al., 1975"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241810"	"Bofast och reproducerande"
"25024"	241811	""	""	""	"Psacadina zernyi"	"Psacadina zernyi"	"(Mayer, 1953)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241811"	"Bofast och reproducerande"
"25025"	6000113	""	""	""	"Psacadina vittigera"	"Psacadina vittigera"	"(Schiner, 1864)"	"Sciomyzidae"	"absent"	"https://www.dyntaxa.se/taxon/info/6000113"	"Bofast och reproducerande"
"25026"	241812	""	""	""	"Pteromicra angustipennis"	"Pteromicra angustipennis"	"(Staeger, 1845)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241812"	"Bofast och reproducerande"
"25027"	241813	""	""	""	"Pteromicra glabricula"	"Pteromicra glabricula"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241813"	"Bofast och reproducerande"
"25028"	241814	""	""	""	"Pteromicra leucopeza"	"Pteromicra leucopeza"	"(Meigen, 1838)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241814"	"Bofast och reproducerande"
"25029"	241815	""	""	""	"Pteromicra pectorosa"	"Pteromicra pectorosa"	"(Hendel, 1902)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241815"	"Bofast och reproducerande"
"25030"	250252	""	""	""	"Pteromicra oldenbergi"	"Pteromicra oldenbergi"	"(Hendel, 1902)"	"Sciomyzidae"	"absent"	"https://www.dyntaxa.se/taxon/info/250252"	"Bofast och reproducerande"
"25031"	241816	""	""	""	"Renocera pallida"	"Renocera pallida"	"(Falln, 1820)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241816"	"Bofast och reproducerande"
"25032"	241817	""	""	""	"Renocera striata"	"Renocera striata"	"(Meigen, 1830)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241817"	"Bofast och reproducerande"
"25033"	241818	""	""	""	"Renocera stroblii"	"Renocera stroblii"	"Hendel, 1900"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241818"	"Bofast och reproducerande"
"25034"	241819	""	""	""	"Sciomyza dryomyzina"	"Sciomyza dryomyzina"	"Zetterstedt, 1846"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241819"	"Bofast och reproducerande"
"25035"	241820	""	""	""	"Sciomyza simplex"	"Sciomyza simplex"	"Falln, 1820"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241820"	"Bofast och reproducerande"
"25036"	241821	""	""	""	"Sciomyza testacea"	"Sciomyza testacea"	"Macquart, 1835"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241821"	"Bofast och reproducerande"
"25037"	241822	""	""	""	"Sepedon sphegea"	"Sepedon sphegea"	"(Fabricius, 1775)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241822"	"Bofast och reproducerande"
"25038"	241823	""	""	""	"Sepedon spinipes"	"Sepedon spinipes"	"(Scopoli, 1763)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241823"	"Bofast och reproducerande"
"25039"	241825	""	""	""	"Tetanocera arrogans"	"Tetanocera arrogans"	"Meigen, 1830"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241825"	"Bofast och reproducerande"
"25040"	241826	""	""	""	"Tetanocera elata"	"Tetanocera elata"	"(Fabricius, 1781)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241826"	"Bofast och reproducerande"
"25041"	241827	""	""	""	"Tetanocera ferruginea"	"Tetanocera ferruginea"	"Falln, 1820"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241827"	"Bofast och reproducerande"
"25042"	241828	""	""	""	"Tetanocera freyi"	"Tetanocera freyi"	"Stackelberg, 1963"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241828"	"Bofast och reproducerande"
"25043"	241829	""	""	""	"Tetanocera fuscinervis"	"Tetanocera fuscinervis"	"(Zetterstedt, 1838)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241829"	"Bofast och reproducerande"
"25044"	241830	""	""	""	"Tetanocera hyalipennis"	"Tetanocera hyalipennis"	"von Roser, 1840"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241830"	"Bofast och reproducerande"
"25045"	241831	""	""	""	"Tetanocera lapponica"	"Tetanocera lapponica"	"Frey, 1924"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241831"	"Bofast och reproducerande"
"25046"	241832	""	""	""	"Tetanocera latifibula"	"Tetanocera latifibula"	"Frey, 1924"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241832"	"Bofast och reproducerande"
"25047"	241833	""	""	""	"Tetanocera montana"	"Tetanocera montana"	"Day, 1881"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241833"	"Bofast och reproducerande"
"25048"	241834	""	""	""	"Tetanocera ornatifrons"	"Tetanocera ornatifrons"	"Frey, 1924"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241834"	"Bofast och reproducerande"
"25049"	241835	""	""	""	"Tetanocera phyllophora"	"Tetanocera phyllophora"	"Melander, 1920"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241835"	"Bofast och reproducerande"
"25050"	241836	""	""	""	"Tetanocera punctifrons"	"Tetanocera punctifrons"	"Rondani, 1868"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241836"	"Bofast och reproducerande"
"25051"	241837	""	""	""	"Tetanocera robusta"	"Tetanocera robusta"	"Loew, 1847"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241837"	"Bofast och reproducerande"
"25052"	241838	""	""	""	"Tetanocera silvatica"	"Tetanocera silvatica"	"Meigen, 1830"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241838"	"Bofast och reproducerande"
"25053"	241839	""	""	""	"Tetanura pallidiventris"	"Tetanura pallidiventris"	"Falln, 1820"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241839"	"Bofast och reproducerande"
"25054"	241840	""	""	""	"Trypetoptera punctulata"	"Trypetoptera punctulata"	"(Scopoli, 1763)"	"Sciomyzidae"	"present"	"https://www.dyntaxa.se/taxon/info/241840"	"Bofast och reproducerande"
"25056"	241841	""	""	""	"Meroplius fukuharai"	"Meroplius fukuharai"	"(Iwasa, 1984)"	"Sepsidae"	"absent"	"https://www.dyntaxa.se/taxon/info/241841"	"Bofast och reproducerande"
"25057"	241842	""	""	""	"Meroplius minutus"	"Meroplius minutus"	"(Wiedemann, 1830)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241842"	"Bofast och reproducerande"
"25058"	241843	""	""	""	"Nemopoda nitidula"	"Nemopoda nitidula"	"(Falln, 1820)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241843"	"Bofast och reproducerande"
"25059"	241844	""	""	""	"Nemopoda pectinulata"	"Nemopoda pectinulata"	"Loew, 1873"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241844"	"Bofast och reproducerande"
"25060"	241845	""	""	""	"Nemopoda speiseri"	"Nemopoda speiseri"	"(Duda, 1926)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241845"	"Bofast och reproducerande"
"25061"	241846	""	""	""	"Ortalischema albitarse"	"Ortalischema albitarse"	"(Zetterstedt, 1847)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241846"	"Bofast och reproducerande"
"25062"	241847	""	""	""	"Orygma luctuosum"	"Orygma luctuosum"	"Meigen, 1830"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241847"	"Bofast och reproducerande"
"25063"	241848	""	""	""	"Saltella sphondylii"	"Saltella sphondylii"	"(Schrank, 1803)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241848"	"Bofast och reproducerande"
"25064"	241849	""	""	""	"Sepsis biflexuosa"	"Sepsis biflexuosa"	"Strobl, 1893"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241849"	"Bofast och reproducerande"
"25065"	241850	""	""	""	"Sepsis cynipsea"	"Sepsis cynipsea"	"(Linnaeus, 1758)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241850"	"Bofast och reproducerande"
"25066"	241851	""	""	""	"Sepsis duplicata"	"Sepsis duplicata"	"Haliday, 1838"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241851"	"Bofast och reproducerande"
"25067"	241852	""	""	""	"Sepsis flavimana"	"Sepsis flavimana"	"Meigen, 1826"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241852"	"Bofast och reproducerande"
"25068"	241853	""	""	""	"Sepsis fulgens"	"Sepsis fulgens"	"Meigen, 1826"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241853"	"Bofast och reproducerande"
"25069"	241854	""	""	""	"Sepsis luteipes"	"Sepsis luteipes"	"Melander & Spuler, 1917"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241854"	"Bofast och reproducerande"
"25070"	241855	""	""	""	"Sepsis nigripes"	"Sepsis nigripes"	"Meigen, 1826"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241855"	"Bofast och reproducerande"
"25071"	241856	""	""	""	"Sepsis orthocnemis"	"Sepsis orthocnemis"	"Frey, 1908"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241856"	"Bofast och reproducerande"
"25072"	241857	""	""	""	"Sepsis punctum"	"Sepsis punctum"	"(Fabricius, 1794)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241857"	"Bofast och reproducerande"
"25073"	241858	""	""	""	"Sepsis setulosa"	"Sepsis setulosa"	"(Duda, 1926)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241858"	"Bofast och reproducerande"
"25074"	241859	""	""	""	"Sepsis thoracica"	"Sepsis thoracica"	"(Robineau-Desvoidy, 1830)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241859"	"Bofast och reproducerande"
"25075"	241860	""	""	""	"Sepsis violacea"	"Sepsis violacea"	"Meigen, 1826"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241860"	"Bofast och reproducerande"
"25076"	241861	""	""	""	"Themira annulipes"	"Themira annulipes"	"(Meigen, 1826)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241861"	"Bofast och reproducerande"
"25077"	241862	""	""	""	"Themira arctica"	"Themira arctica"	"(Becker, 1915)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241862"	"Bofast och reproducerande"
"25078"	241863	""	""	""	"Themira biloba"	"Themira biloba"	"Andersson, 1975"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241863"	"Bofast och reproducerande"
"25079"	241864	""	""	""	"Themira germanica"	"Themira germanica"	"Duda, 1926"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241864"	"Bofast och reproducerande"
"25080"	241865	""	""	""	"Themira gracilis"	"Themira gracilis"	"(Zetterstedt, 1847)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241865"	"Bofast och reproducerande"
"25081"	241866	""	""	""	"Themira leachi"	"Themira leachi"	"(Meigen, 1826)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241866"	"Bofast och reproducerande"
"25082"	241867	""	""	""	"Themira lucida"	"Themira lucida"	"(Stæger, 1844)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241867"	"Bofast och reproducerande"
"25083"	241868	""	""	""	"Themira malformans"	"Themira malformans"	"Melander & Spuler, 1917"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241868"	"Bofast och reproducerande"
"25084"	241869	""	""	""	"Themira minor"	"Themira minor"	"(Haliday, 1833)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241869"	"Bofast och reproducerande"
"25085"	241870	""	""	""	"Themira nigricornis"	"Themira nigricornis"	"(Meigen, 1826)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241870"	"Bofast och reproducerande"
"25086"	241871	""	""	""	"Themira paludosa"	"Themira paludosa"	"Elberg, 1963"	"Sepsidae"	"absent"	"https://www.dyntaxa.se/taxon/info/241871"	"Bofast och reproducerande"
"25087"	241872	""	""	""	"Themira pusilla"	"Themira pusilla"	"(Zetterstedt, 1847)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241872"	"Bofast och reproducerande"
"25088"	241873	""	""	""	"Themira putris"	"Themira putris"	"(Linnaeus, 1758)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241873"	"Bofast och reproducerande"
"25089"	241874	""	""	""	"Themira ringdahli"	"Themira ringdahli"	"Pont, 2002"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241874"	"Bofast och reproducerande"
"25090"	241875	""	""	""	"Themira superba"	"Themira superba"	"(Haliday, 1833)"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241875"	"Bofast och reproducerande"
"25091"	241876	""	""	""	"Zuskamira inexpectata"	"Zuskamira inexpectata"	"Pont, 1987"	"Sepsidae"	"present"	"https://www.dyntaxa.se/taxon/info/241876"	"Bofast och reproducerande"
"25406"	101062	""	""	""	"Hendelia beckeri"	"Hendelia beckeri"	"Czerny, 1903"	"Clusiidae"	"absent"	"https://www.dyntaxa.se/taxon/info/101062"	"Bofast och reproducerande"
"25407"	101504	""	""	""	"Clusia tigrina"	"Clusia tigrina"	"(Falln, 1820)"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/101504"	"Bofast och reproducerande"
"25408"	240413	""	""	""	"Clusia flava"	"Clusia flava"	"(Meigen, 1830)"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/240413"	"Bofast och reproducerande"
"25409"	240414	""	""	""	"Clusiodes albimanus"	"Clusiodes albimanus"	"(Meigen, 1830)"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/240414"	"Bofast och reproducerande"
"25410"	240415	""	""	""	"Clusiodes apicalis"	"Clusiodes apicalis"	"(Zetterstedt, 1848)"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/240415"	"Bofast och reproducerande"
"25411"	240416	""	""	""	"Clusiodes caledonicus"	"Clusiodes caledonicus"	"(Collin, 1912)"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/240416"	"Bofast och reproducerande"
"25412"	240417	""	""	""	"Clusiodes freyi"	"Clusiodes freyi"	"Tuomikoski, 1933"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/240417"	"Bofast och reproducerande"
"25413"	240418	""	""	""	"Clusiodes geomyzinus"	"Clusiodes geomyzinus"	"(Falln, 1823)"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/240418"	"Bofast och reproducerande"
"25414"	240420	""	""	""	"Clusiodes pictipes"	"Clusiodes pictipes"	"(Zetterstedt, 1855)"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/240420"	"Bofast och reproducerande"
"25415"	240421	""	""	""	"Clusiodes ruficollis"	"Clusiodes ruficollis"	"(Meigen, 1830)"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/240421"	"Bofast och reproducerande"
"25416"	240422	""	""	""	"Clusiodes verticalis"	"Clusiodes verticalis"	"(Collin, 1912)"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/240422"	"Bofast och reproducerande"
"25417"	240423	""	""	""	"Heteromeringia nigrimana"	"Heteromeringia nigrimana"	"(Loew, 1864)"	"Clusiidae"	"present"	"https://www.dyntaxa.se/taxon/info/240423"	"Bofast och reproducerande"
"25419"	241672	""	""	""	"Acartophthalmus bicolor"	"Acartophthalmus bicolor"	"Oldenberg, 1910"	"Acartophthalmidae"	"absent"	"https://www.dyntaxa.se/taxon/info/241672"	"Bofast och reproducerande"
"25420"	241673	""	""	""	"Acartophthalmus nigrinus"	"Acartophthalmus nigrinus"	"(Zetterstedt, 1848)"	"Acartophthalmidae"	"present"	"https://www.dyntaxa.se/taxon/info/241673"	"Bofast och reproducerande"
"25421"	241674	""	""	""	"Acartophthalmus pusio"	"Acartophthalmus pusio"	"Frey, 1947"	"Acartophthalmidae"	"absent"	"https://www.dyntaxa.se/taxon/info/241674"	"Bofast och reproducerande"
"25423"	101387	""	""	""	"Neoalticomerus formosus"	"Neoalticomerus formosus"	"(Loew, 1844)"	"Heleomyzidae+Odiniidae"	"present"	"https://www.dyntaxa.se/taxon/info/101387"	"Bofast och reproducerande"
"25424"	240424	""	""	""	"Odinia boletina"	"Odinia boletina"	"(Zetterstedt, 1848)"	"Heleomyzidae+Odiniidae"	"present"	"https://www.dyntaxa.se/taxon/info/240424"	"Bofast och reproducerande"
"25425"	240426	""	""	""	"Odinia ornata"	"Odinia ornata"	"(Zetterstedt, 1838)"	"Heleomyzidae+Odiniidae"	"present"	"https://www.dyntaxa.se/taxon/info/240426"	"Bofast och reproducerande"
"25426"	250235	""	""	""	"Odinia czernyi"	"Odinia czernyi"	"Collin, 1952"	"Heleomyzidae+Odiniidae"	"absent"	"https://www.dyntaxa.se/taxon/info/250235"	"Bofast och reproducerande"
