"EventID" "TrapID" "StartDate" "EndDate" "Sampling.period..days." "NA."
"1361" 1907 43 "2005-06-15" "2005-06-29" 14 NA
"1362" 1908 43 "2005-06-29" "2005-07-14" 15 NA
"1363" 1909 43 "2005-07-14" "2005-07-27" 13 NA
"1364" 1910 43 "2005-07-27" "2005-08-10" 14 NA
"1365" 1911 43 "2005-08-10" "2005-08-25" 15 NA
"1366" 1912 43 "2005-08-25" "2005-09-09" 15 NA
"1367" 1913 43 "2005-09-09" "2005-09-21" 12 NA
"1368" 1914 43 "2005-09-21" "2005-10-07" 16 NA
"1369" 1915 43 "2005-10-07" "2005-10-19" 12 NA
"1370" 1916 43 "2005-10-19" "2005-11-02" 14 NA
"1371" 1917 43 "2005-11-02" "2005-11-16" 14 NA
"1372" 1918 43 "2005-11-16" "2005-12-01" 15 NA
"1373" 1919 43 "2005-12-01" "2006-05-02" 152 NA
"1374" 670 44 "2003-07-17" "2003-07-29" 12 NA
"1375" 671 44 "2003-07-29" "2003-08-18" 20 NA
"1376" 672 44 "2003-08-18" "2003-08-29" 11 NA
"1377" 673 44 "2003-08-29" "2003-10-01" 33 NA
"1378" 674 44 "2003-10-01" "2004-05-05" 217 NA
"1379" 675 44 "2004-05-05" "2004-06-03" 29 NA
"1380" 676 44 "2004-06-03" "2004-06-16" 13 NA
"1381" 1185 44 "2004-06-16" "2004-07-05" 19 NA
"1382" 1186 44 "2004-07-05" "2004-07-25" 20 NA
"1383" 1187 44 "2004-07-25" "2004-08-09" 15 NA
"1384" 1188 44 "2004-08-09" "2004-08-23" 14 NA
"1385" 1189 44 "2004-08-23" "2004-09-24" 32 NA
"1386" 1190 44 "2004-09-24" "2004-10-21" 27 NA
"1387" 1191 44 "2004-10-21" "2005-04-20" 181 NA
"1388" 1920 44 "2005-04-20" "2005-07-11" 82 NA
"1389" 1921 44 "2005-07-11" "2005-07-28" 17 NA
"1390" 1922 44 "2005-07-28" "2005-08-05" 8 NA
"1391" 1923 44 "2005-08-05" "2005-08-17" 12 NA
"1392" 1924 44 "2005-08-17" "2005-10-21" 65 NA
"1393" 1925 44 "2005-10-21" "2006-06-24" 246 NA
"1394" 1926 44 "2006-06-24" "2006-07-05" 11 NA
"1395" 290 45 "2003-07-18" "2003-08-05" 18 NA
"1396" 291 45 "2003-08-05" "2003-08-23" 18 NA
"1397" 292 45 "2003-08-23" "2003-09-07" 15 NA
"1398" 293 45 "2003-09-07" "2003-09-21" 14 NA
"1399" 294 45 "2003-09-21" "2003-10-04" 13 NA
"1400" 295 45 "2003-10-04" "2003-10-25" 21 NA
"1401" 296 45 "2003-10-25" "2003-11-08" 14 NA
"1402" 297 45 "2003-11-08" "2003-11-18" 10 NA
"1403" 298 45 "2003-11-18" "2003-12-17" 29 NA
"1404" 299 45 "2003-12-17" "2004-01-13" 27 NA
"1405" 677 45 "2004-01-13" "2004-04-04" 82 NA
"1406" 678 45 "2004-04-04" "2004-05-03" 29 NA
"1407" 679 45 "2004-05-03" "2004-05-16" 13 NA
"1408" 680 45 "2004-05-16" "2004-06-12" 27 NA
"1409" 681 45 "2004-06-12" "2004-06-19" 7 NA
"1410" 682 45 "2004-06-19" "2004-07-06" 17 NA
"1411" 1192 45 "2004-07-06" "2004-07-18" 12 NA
"1412" 1193 45 "2004-07-18" "2004-08-03" 16 NA
"1413" 1194 45 "2004-08-03" "2004-09-04" 32 NA
"1414" 1195 45 "2004-09-04" "2004-10-03" 29 NA
"1415" 1196 45 "2004-10-03" "2004-11-15" 43 NA
"1416" 1197 45 "2004-11-15" "2005-01-15" 61 NA
"1417" 1198 45 "2005-01-15" "2005-04-17" 92 NA
"1418" 1927 45 "2005-04-17" "2005-05-15" 28 NA
"1419" 1928 45 "2005-05-15" "2005-05-24" 9 NA
"1420" 1929 45 "2005-05-24" "2005-06-10" 17 NA
"1421" 1930 45 "2005-06-10" "2005-07-01" 21 NA
"1422" 1931 45 "2005-07-01" "2005-07-09" 8 NA
"1423" 1932 45 "2005-07-09" "2005-07-19" 10 NA
"1424" 1933 45 "2005-07-19" "2005-07-28" 9 NA
"1425" 1934 45 "2005-07-28" "2005-08-16" 19 NA
"1426" 1935 45 "2005-08-16" "2005-09-11" 26 NA
"1427" 1936 45 "2005-09-11" "2005-10-23" 42 NA
"1428" 1937 45 "2005-10-23" "2005-11-13" 21 NA
"1429" 1938 45 "2005-11-13" "2005-12-03" 20 NA
"1430" 1939 45 "2005-12-03" "2006-02-03" 62 NA
"1431" 1940 45 "2006-02-03" "2006-04-20" 76 NA
"1432" 1941 45 "2006-04-20" "2006-05-16" 26 NA
"1433" 1942 45 "2006-05-16" "2006-06-30" 45 NA
"1434" 1943 45 "2006-06-30" "2006-07-05" 5 NA
"1435" 683 46 "2003-07-19" "2003-08-03" 15 NA
"1436" 684 46 "2003-08-03" "2003-08-05" 2 NA
"1437" 685 46 "2003-08-05" "2003-08-18" 13 NA
"1438" 686 46 "2003-08-18" "2003-09-09" 22 NA
"1439" 687 46 "2003-09-09" "2003-09-16" 7 NA
"1440" 688 46 "2003-09-16" "2003-09-29" 13 NA
"1441" 689 46 "2003-09-29" "2003-10-15" 16 NA
"1442" 690 46 "2003-10-15" "2003-11-04" 20 NA
"1443" 691 46 "2003-11-04" "2004-06-04" 213 NA
"1444" 692 46 "2004-06-04" "2004-06-28" 24 NA
"1445" 1199 46 "2004-06-28" "2004-07-15" 17 NA
"1446" 1200 46 "2004-07-15" "2004-07-26" 11 NA
"1447" 1201 46 "2004-07-26" "2004-08-15" 20 NA
"1448" 1202 46 "2004-08-15" "2004-08-30" 15 NA
"1449" 1203 46 "2004-08-30" "2004-09-13" 14 NA
"1450" 1204 46 "2004-09-13" "2004-10-04" 21 NA
"1451" 1205 46 "2004-10-04" "2004-10-25" 21 NA
"1452" 1206 46 "2004-10-25" "2004-12-20" 56 NA
"1453" 1944 46 "2004-12-20" "2005-06-27" 189 NA
"1454" 1945 46 "2005-06-27" "2005-07-17" 20 NA
"1455" 1946 46 "2005-07-17" "2005-08-14" 28 NA
"1456" 1947 46 "2005-08-14" "2005-09-05" 22 NA
"1457" 1948 46 "2005-09-05" "2005-09-25" 20 NA
"1458" 1949 46 "2005-09-25" "2005-10-13" 18 NA
"1459" 1950 46 "2005-10-13" "2005-10-27" 14 NA
"1460" 1951 46 "2005-10-27" "2006-01-02" 67 NA
"1461" 693 47 "2003-07-20" "2003-08-06" 17 NA
"1462" 694 47 "2003-08-06" "2003-08-13" 7 NA
"1463" 695 47 "2003-08-13" "2003-09-02" 20 NA
"1464" 696 47 "2003-09-02" "2003-09-14" 12 NA
"1465" 5012 47 "2003-09-14" "2003-10-13" 29 NA
"1466" 697 47 "2003-10-13" "2003-11-15" 33 NA
"1467" 1358 47 "2003-11-15" "2004-05-17" 184 NA
"1468" 698 47 "2004-05-17" "2004-06-01" 15 NA
"1469" 699 47 "2004-06-01" "2004-06-18" 17 NA
"1470" 998 47 "2004-06-18" "2004-07-20" 32 NA
"1471" 999 47 "2004-07-20" "2004-10-18" 90 NA
"1472" 1952 47 "2004-10-18" "2005-06-01" 226 NA
"1473" 1953 47 "2005-06-01" "2005-06-15" 14 NA
"1474" 1954 47 "2005-06-15" "2005-06-28" 13 NA
"1475" 1955 47 "2005-06-28" "2005-07-15" 17 NA
"1476" 1956 47 "2005-07-15" "2005-08-16" 32 NA
"1477" 1957 47 "2005-08-16" "2005-08-31" 15 NA
"1478" 1958 47 "2005-08-31" "2005-09-15" 15 NA
"1479" 1959 47 "2005-09-15" "2005-10-10" 25 NA
"1480" 1960 47 "2005-10-10" "2005-11-16" 37 NA
"1481" 700 48 "2003-07-20" "2003-08-27" 38 NA
"1482" 701 48 "2003-08-27" "2003-09-19" 23 NA
"1483" 702 48 "2003-09-19" "2003-10-17" 28 NA
"1484" 703 48 "2003-10-17" "2003-11-12" 26 NA
"1485" 704 48 "2003-11-12" "2004-01-15" 64 NA
"1486" 705 48 "2004-01-15" "2004-04-20" 96 NA
"1487" 706 48 "2004-04-20" "2004-05-27" 37 NA
"1488" 2109 48 "2004-05-27" "2004-06-13" 17 NA
"1489" 707 48 "2004-06-13" "2004-06-30" 17 NA
"1490" 1207 48 "2004-06-30" "2004-07-08" 8 NA
"1491" 1208 48 "2004-07-08" "2004-07-29" 21 NA
"1492" 1209 48 "2004-07-29" "2004-08-13" 15 NA
"1493" 1210 48 "2004-08-13" "2004-09-01" 19 NA
"1494" 1211 48 "2004-09-01" "2004-09-21" 20 NA
"1495" 1212 48 "2004-09-21" "2004-10-19" 28 NA
"1496" 1213 48 "2004-10-19" "2004-12-17" 59 NA
"1497" 1214 48 "2004-12-17" "2005-01-24" 38 NA
"1498" 1215 48 "2005-01-24" "2005-03-04" 39 NA
"1499" 1216 48 "2005-03-04" "2005-04-22" 49 NA
"1500" 1961 48 "2005-04-22" "2005-06-21" 60 NA
"1501" 1962 48 "2005-06-21" "2005-07-08" 17 NA
"1502" 1963 48 "2005-07-08" "2005-07-21" 13 NA
"1503" 1964 48 "2005-07-21" "2005-08-04" 14 NA
"1504" 1965 48 "2005-08-04" "2005-08-16" 12 NA
"1505" 1966 48 "2005-08-16" "2005-08-22" 6 NA
"1506" 1967 48 "2005-08-22" "2005-09-30" 39 NA
"1507" 1968 48 "2005-09-30" "2005-11-03" 34 NA
"1508" 1969 48 "2005-11-03" "2005-12-28" 55 NA
"1509" 1970 48 "2005-12-28" "2006-01-04" 7 NA
"1510" 2062 49 "2003-07-21" "2003-08-05" 15 NA
"1511" 708 49 "2003-08-05" "2003-08-22" 17 NA
"1512" 709 49 "2003-08-22" "2003-09-14" 23 NA
"1513" 710 49 "2003-09-14" "2003-10-05" 21 NA
"1514" 711 49 "2003-10-05" "2004-01-01" 88 NA
"1515" 712 49 "2004-01-01" "2004-06-01" 152 NA
"1516" 713 49 "2004-06-01" "2004-06-07" 6 NA
"1517" 1217 49 "2004-06-07" "2004-06-15" 8 NA
"1518" 1218 49 "2004-06-15" "2004-06-25" 10 NA
"1519" 1219 49 "2004-06-25" "2004-06-30" 5 NA
"1520" 1220 49 "2004-06-30" "2004-07-22" 22 NA
"1521" 1221 49 "2004-07-22" "2004-12-31" 162 NA
"1522" 714 50 "2003-07-21" "2003-08-07" 17 NA
"1523" 715 50 "2003-08-07" "2003-08-21" 14 NA
"1524" 716 50 "2003-08-21" "2003-09-01" 11 NA
"1525" 717 50 "2003-09-01" "2003-09-18" 17 NA
"1526" 718 50 "2003-09-18" "2003-09-23" 5 NA
"1527" 719 50 "2003-09-23" "2003-10-17" 24 NA
"1528" 720 50 "2003-10-17" "2004-03-11" 146 NA
"1529" 721 50 "2004-03-11" "2004-04-06" 26 NA
"1530" 722 50 "2004-04-06" "2004-05-06" 30 NA
"1531" 723 50 "2004-05-06" "2004-06-11" 36 NA
"1532" 724 50 "2004-06-11" "2004-06-23" 12 NA
"1533" 1222 50 "2004-06-23" "2004-07-08" 15 NA
"1534" 2113 50 "38176" "38198" NA NA
"1535" 1223 50 "38198" "2004-08-05" 6 NA
"1536" 1224 50 "2004-08-05" "2004-08-12" 7 NA
"1537" 1225 50 "2004-08-12" "2004-08-19" 7 NA
"1538" 1226 50 "2004-08-19" "2004-09-03" 15 NA
"1539" 1227 50 "2004-09-03" "2004-09-12" 9 NA
"1540" 1228 50 "2004-09-12" "2004-09-21" 9 NA
"1541" 1229 50 "2004-09-21" "2004-10-14" 23 NA
"1542" 1230 50 "2004-10-14" "2005-03-07" 144 NA
"1543" 1971 50 "2005-03-07" "2005-06-13" 98 NA
"1544" 1972 50 "2005-06-13" "2005-06-26" 13 NA
"1545" 1973 50 "2005-06-26" "2005-07-06" 10 NA
"1546" 1974 50 "2005-07-06" "2005-07-20" 14 NA
"1547" 1975 50 "2005-07-20" "2005-07-27" 7 NA
"1548" 1976 50 "2005-07-27" "2005-08-04" 8 NA
"1549" 1977 50 "2005-08-04" "2005-08-10" 6 NA
"1550" 1978 50 "2005-08-10" "2005-08-17" 7 NA
"1551" 1979 50 "2005-08-17" "2005-08-21" 4 NA
"1552" 1980 50 "2005-08-21" "2005-09-07" 17 NA
"1553" 284 51 "2003-07-23" "2003-08-05" 13 NA
"1554" 285 51 "2003-08-05" "2003-08-20" 15 NA
"1555" 286 51 "2003-08-20" "2003-09-04" 15 NA
"1556" 287 51 "2003-09-04" "2003-09-23" 19 NA
"1557" 288 51 "2003-09-23" "2003-10-15" 22 NA
"1558" 289 51 "2003-10-15" "2003-11-05" 21 NA
"1559" 725 51 "2003-11-05" "2004-04-05" 152 NA
"1560" 726 51 "2004-04-05" "2004-05-17" 42 NA
"1561" 727 51 "2004-05-17" "2004-06-04" 18 NA
"1562" 728 51 "2004-06-04" "2004-06-15" 11 NA
"1563" 1231 51 "2004-06-15" "2004-07-06" 21 NA
"1564" 1232 51 "2004-07-06" "2004-07-21" 15 NA
"1565" 1233 51 "2004-07-21" "2004-08-12" 22 NA
"1566" 1234 51 "2004-08-12" "2004-08-25" 13 NA
"1567" 1235 51 "2004-08-25" "2004-09-13" 19 NA
"1568" 1236 51 "2004-09-13" "2004-09-27" 14 NA
"1569" 183 52 "2003-08-01" "2003-08-18" 17 NA
"1570" 184 52 "2003-08-18" "2003-09-01" 14 NA
"1571" 185 52 "2003-09-01" "2003-09-22" 21 NA
"1572" 2063 52 "2003-09-01" "2003-09-22" 21 NA
"1573" 186 52 "2003-09-22" "2003-10-14" 22 NA
"1574" 734 52 "2003-10-14" "2003-12-02" 49 NA
"1575" 2108 52 "2003-12-02" "2004-05-08" 158 NA
"1576" 735 52 "2004-05-08" "2004-05-28" 20 NA
"1577" 736 52 "2004-05-28" "2004-06-18" 21 NA
"1578" 1237 52 "2004-06-18" "2004-07-09" 21 NA
"1579" 1238 52 "2004-07-09" "2004-07-23" 14 NA
"1580" 1239 52 "2004-07-23" "2004-08-05" 13 NA
"1581" 1240 52 "2004-08-05" "2004-08-20" 15 NA
"1582" 1241 52 "2004-08-20" "2004-09-03" 14 NA
"1583" 1242 52 "2004-09-03" "2004-09-24" 21 NA
"1584" 1243 52 "2004-09-24" "2004-10-15" 21 NA
"1585" 187 53 "2003-08-01" "2003-08-18" 17 NA
"1586" 188 53 "2003-08-18" "2003-09-01" 14 NA
"1587" 189 53 "2003-09-01" "2003-09-22" 21 NA
"1588" 190 53 "2003-09-22" "2003-10-14" 22 NA
"1589" 737 53 "2003-10-14" "2003-12-02" 49 NA
"1590" 738 53 "2003-12-02" "2004-05-28" 178 NA
"1591" 739 53 "2004-05-28" "2004-06-18" 21 NA
"1592" 1244 53 "2004-06-18" "2004-07-09" 21 NA
"1593" 1245 53 "2004-07-09" "2004-07-23" 14 NA
"1594" 1246 53 "2004-07-23" "2004-08-05" 13 NA
"1595" 1247 53 "2004-08-05" "2004-08-20" 15 NA
"1596" 1248 53 "2004-08-20" "2004-09-03" 14 NA
"1597" 1249 53 "2004-09-03" "2004-09-24" 21 NA
"1598" 1250 53 "2004-09-24" "2004-10-15" 21 NA
"1599" 191 54 "2003-08-01" "2003-08-18" 17 NA
"1600" 192 54 "2003-08-18" "2003-09-01" 14 NA
"1601" 193 54 "2003-09-01" "2003-09-22" 21 NA
"1602" 194 54 "2003-09-22" "2003-10-14" 22 NA
"1603" 740 54 "2003-10-14" "2003-12-02" 49 NA
"1604" 741 54 "2003-12-02" "2004-06-18" 199 NA
"1605" 1251 54 "2004-06-18" "2004-07-09" 21 NA
"1606" 1252 54 "2004-07-09" "2004-07-23" 14 NA
"1607" 1253 54 "2004-07-23" "2004-08-05" 13 NA
"1608" 1254 54 "2004-08-05" "2004-08-20" 15 NA
"1609" 1255 54 "2004-08-20" "2004-09-03" 14 NA
"1610" 1256 54 "2004-09-03" "2004-09-24" 21 NA
"1611" 1257 54 "2004-09-24" "2004-10-15" 21 NA
"1612" 195 55 "2003-08-01" "2003-08-18" 17 NA
"1613" 196 55 "2003-08-18" "2003-09-01" 14 NA
"1614" 197 55 "2003-09-01" "2003-09-22" 21 NA
"1615" 198 55 "2003-09-22" "2003-10-14" 22 NA
"1616" 742 55 "2003-10-14" "2003-12-02" 49 NA
"1617" 743 55 "2003-12-02" "2004-04-20" 140 NA
"1618" 744 55 "2004-04-20" "2004-05-28" 38 NA
"1619" 745 55 "2004-05-28" "2004-06-18" 21 NA
"1620" 1258 55 "2004-06-18" "2004-07-09" 21 NA
"1621" 1259 55 "2004-07-09" "2004-07-23" 14 NA
"1622" 1260 55 "2004-07-23" "2004-08-05" 13 NA
"1623" 1261 55 "2004-08-05" "2004-08-20" 15 NA
"1624" 1262 55 "2004-08-20" "2004-09-03" 14 NA
"1625" 1263 55 "2004-09-03" "2004-09-24" 21 NA
"1626" 1264 55 "2004-09-24" "2004-10-15" 21 NA
"1627" 199 56 "2003-08-01" "2003-08-18" 17 NA
"1628" 200 56 "2003-08-18" "2003-09-01" 14 NA
"1629" 201 56 "2003-09-01" "2003-09-22" 21 NA
"1630" 202 56 "2003-09-22" "2003-10-14" 22 NA
"1631" 746 56 "2003-10-14" "2003-12-02" 49 NA
"1632" 747 56 "2003-12-02" "2004-04-20" 140 NA
"1633" 748 56 "2004-04-20" "2004-05-28" 38 NA
"1634" 749 56 "2004-05-28" "2004-06-18" 21 NA
"1635" 1265 56 "2004-06-18" "2004-07-09" 21 NA
"1636" 1266 56 "2004-07-09" "2004-07-23" 14 NA
"1637" 1267 56 "2004-07-23" "2004-08-05" 13 NA
"1638" 1268 56 "2004-08-05" "2004-08-20" 15 NA
"1639" 1269 56 "2004-08-20" "2004-09-03" 14 NA
"1640" 1270 56 "2004-09-03" "2004-09-24" 21 NA
"1641" 1271 56 "2004-09-24" "2004-10-15" 21 NA
"1642" 203 57 "2003-08-01" "2003-08-18" 17 NA
"1643" 204 57 "2003-08-18" "2003-09-01" 14 NA
"1644" 205 57 "2003-09-01" "2003-09-22" 21 NA
"1645" 206 57 "2003-09-22" "2003-10-14" 22 NA
"1646" 750 57 "2003-10-14" "2003-12-02" 49 NA
"1647" 751 57 "2003-12-02" "2004-06-18" 199 NA
"1648" 1272 57 "2004-06-18" "2004-07-09" 21 NA
"1649" 1273 57 "2004-07-09" "2004-07-23" 14 NA
"1650" 1274 57 "2004-07-23" "2004-08-05" 13 NA
"1651" 1275 57 "2004-08-05" "2004-08-20" 15 NA
"1652" 1276 57 "2004-08-20" "2004-09-03" 14 NA
"1653" 1277 57 "2004-09-03" "2004-09-24" 21 NA
"1654" 1278 57 "2004-09-24" "2004-10-15" 21 NA
"1655" 207 58 "2003-08-01" "2003-08-18" 17 NA
"1656" 208 58 "2003-08-18" "2003-09-01" 14 NA
"1657" 209 58 "2003-09-01" "2003-09-22" 21 NA
"1658" 210 58 "2003-09-22" "2003-10-14" 22 NA
"1659" 752 58 "2003-10-14" "2003-12-02" 49 NA
"1660" 753 58 "2003-12-02" "2004-04-20" 140 NA
"1661" 754 58 "2004-04-20" "2004-05-28" 38 NA
"1662" 755 58 "2004-05-28" "2004-06-18" 21 NA
"1663" 1279 58 "2004-06-18" "2004-07-09" 21 NA
"1664" 1280 58 "2004-07-09" "2004-07-23" 14 NA
"1665" 1281 58 "2004-07-23" "2004-08-05" 13 NA
"1666" 1282 58 "2004-08-05" "2004-08-20" 15 NA
"1667" 1283 58 "2004-08-20" "2004-09-03" 14 NA
"1668" 1284 58 "2004-09-03" "2004-09-24" 21 NA
"1669" 1285 58 "2004-09-24" "2004-10-15" 21 NA
"1670" 211 59 "2003-08-01" "2003-08-18" 17 NA
"1671" 212 59 "2003-08-18" "2003-09-01" 14 NA
"1672" 213 59 "2003-09-01" "2003-09-22" 21 NA
"1673" 214 59 "2003-09-22" "2003-10-14" 22 NA
"1674" 756 59 "2003-10-14" "2003-12-02" 49 NA
"1675" 757 59 "2003-12-02" "2004-05-28" 178 NA
"1676" 758 59 "2004-05-28" "2004-06-18" 21 NA
"1677" 1286 59 "2004-06-18" "2004-07-09" 21 NA
"1678" 1287 59 "2004-07-09" "2004-07-23" 14 NA
"1679" 1288 59 "2004-07-23" "2004-08-05" 13 NA
"1680" 1289 59 "2004-08-05" "2004-08-20" 15 NA
"1681" 1290 59 "2004-08-20" "2004-09-03" 14 NA
"1682" 1291 59 "2004-09-03" "2004-09-24" 21 NA
"1683" 1292 59 "2004-09-24" "2004-10-15" 21 NA
"1684" 215 60 "2003-08-01" "2003-08-18" 17 NA
"1685" 216 60 "2003-08-18" "2003-09-01" 14 NA
"1686" 217 60 "2003-09-01" "2003-09-22" 21 NA
"1687" 218 60 "2003-09-22" "2003-10-14" 22 NA
"1688" 759 60 "2003-10-14" "2003-12-02" 49 NA
"1689" 760 60 "2003-12-02" "2004-06-18" 199 NA
"1690" 1293 60 "2004-06-18" "2004-07-09" 21 NA
"1691" 1294 60 "2004-07-09" "2004-07-23" 14 NA
"1692" 1295 60 "2004-07-23" "2004-08-05" 13 NA
"1693" 1296 60 "2004-08-05" "2004-08-20" 15 NA
"1694" 1297 60 "2004-08-20" "2004-09-03" 14 NA
"1695" 1298 60 "2004-09-03" "2004-09-24" 21 NA
"1696" 1299 60 "2004-09-24" "2004-10-15" 21 NA
"1697" 219 61 "2003-08-01" "2003-08-18" 17 NA
"1698" 220 61 "2003-08-18" "2003-09-01" 14 NA
"1699" 221 61 "2003-09-01" "2003-09-22" 21 NA
"1700" 222 61 "2003-09-22" "2003-10-14" 22 NA
"1701" 761 61 "2003-10-14" "2003-12-02" 49 NA
"1702" 762 61 "2003-12-02" "2004-05-28" 178 NA
"1703" 763 61 "2004-05-28" "2004-06-18" 21 NA
"1704" 1300 61 "2004-06-18" "2004-07-09" 21 NA
"1705" 1301 61 "2004-07-09" "2004-07-23" 14 NA
"1706" 1302 61 "2004-07-23" "2004-08-05" 13 NA
"1707" 1303 61 "2004-08-05" "38219" 15 NA
"1708" 1304 61 "38219" "2004-09-03" 14 NA
"1709" 1305 61 "2004-09-03" "2004-09-24" 21 NA
"1710" 1306 61 "2004-09-24" "2004-10-14" 20 NA
"1711" 1317 1000 "2005-04-04" "2005-05-05" 31 NA
"1712" 1318 1000 "2005-05-05" "2005-05-20" 15 NA
"1713" 1319 1000 "2005-05-20" "2005-06-04" 15 NA
"1714" 1320 1000 "2005-06-04" "2005-06-19" 15 NA
"1715" 1321 1000 "2005-06-19" "2005-06-27" 8 NA
"1716" 1322 1000 "2005-06-27" "2005-07-02" 5 NA
"1717" 1323 1000 "2005-07-02" "2005-07-12" 10 NA
"1718" 1324 1000 "2005-07-12" "2005-07-18" 6 NA
"1719" 1325 1000 "2005-07-18" "2005-08-02" 15 NA
"1720" 1359 1000 "2005-08-02" "2005-08-13" 11 NA
"1721" 1360 1000 "2005-08-13" "2005-08-24" 11 NA
"1722" 1362 1000 "2005-08-24" "2005-09-12" 19 NA
"1723" 1367 1000 "2005-09-12" "2005-10-10" 28 NA
"1724" 1428 1000 "2005-10-10" "2005-11-12" 33 NA
"1725" 1429 1000 "2005-11-12" "2005-12-28" 46 NA
"1726" 1430 1000 "2005-12-28" "2006-03-16" 78 NA
"1727" 1431 1000 "2006-03-16" "2006-04-27" 42 NA
"1728" 1432 1000 "2006-04-27" "2006-05-18" 21 NA
"1729" 1433 1000 "2006-05-18" "2006-06-15" 28 NA
"1730" 1326 1001 "2005-04-04" "2005-05-05" 31 NA
"1731" 1327 1001 "2005-05-05" "2005-05-20" 15 NA
"1732" 1328 1001 "2005-05-20" "2005-06-04" 15 NA
"1733" 1329 1001 "2005-06-04" "2005-06-19" 15 NA
"1734" 1330 1001 "2005-06-19" "2005-06-27" 8 NA
"1735" 1331 1001 "2005-06-27" "2005-07-02" 5 NA
"1736" 1332 1001 "2005-07-02" "2005-07-12" 10 NA
"1737" 1333 1001 "2005-07-12" "2005-07-18" 6 NA
"1738" 1334 1001 "2005-07-18" "2005-07-25" 7 NA
"1739" 1335 1001 "2005-07-25" "2005-08-02" 8 NA
"1740" 1354 1001 "2005-08-02" "2005-08-13" 11 NA
"1741" 1355 1001 "2005-08-13" "2005-08-24" 11 NA
"1742" 1361 1001 "2005-08-24" "2005-09-12" 19 NA
"1743" 1366 1001 "2005-09-12" "2005-10-10" 28 NA
"1744" 1434 1001 "2005-10-10" "2005-11-12" 33 NA
"1745" 1435 1001 "2005-11-12" "2005-12-28" 46 NA
"1746" 1473 1001 "2005-12-28" "2006-03-16" 78 NA
"1747" 1511 1001 "2006-03-16" "2006-04-27" 42 NA
"1748" 1565 1001 "2006-04-27" "2006-05-18" 21 NA
"1749" 1728 1001 "2006-05-18" "2006-06-15" 28 NA
"1750" 1368 1002 "2005-03-05" "2005-04-02" 28 NA
"1751" 1369 1002 "2005-04-02" "2005-04-26" 24 NA
"1752" 1370 1002 "2005-04-26" "2005-05-14" 18 NA
"1753" 1371 1002 "2005-05-14" "2005-06-04" 21 NA
"1754" 1372 1002 "2005-06-04" "2005-06-18" 14 NA
"1755" 1373 1002 "2005-06-18" "2005-06-25" 7 NA
"1756" 1374 1002 "2005-06-25" "2005-07-07" 12 NA
"1757" 1375 1002 "2005-07-07" "2005-07-15" 8 NA
"1758" 1376 1002 "2005-07-15" "2005-07-23" 8 NA
"1759" 1378 1002 "2005-07-23" "2005-08-12" 20 NA
"1760" 1379 1002 "2005-08-12" "2005-08-24" 12 NA
"1761" 1380 1002 "2005-08-24" "2005-09-12" 19 NA
"1762" 1890 1002 "2005-09-12" "2005-10-03" 21 NA
"1763" 1891 1002 "2005-10-03" "2005-10-31" 28 NA
"1764" 1892 1002 "2005-10-31" "2005-11-03" 3 NA
"1765" 1893 1002 "2005-11-03" "2006-01-03" 61 NA
"1766" 1894 1002 "2006-01-03" "2006-02-19" 47 NA
"1767" 1895 1002 "2006-02-19" "2006-05-07" 77 NA
"1768" 1381 1003 "2005-03-04" "2005-04-03" 30 NA
"1769" 1382 1003 "2005-04-03" "2005-04-26" 23 NA
"1770" 1383 1003 "2005-04-26" "2005-05-22" 26 NA
"1771" 1384 1003 "2005-05-22" "2005-06-05" 14 NA
"1772" 1385 1003 "2005-06-05" "2005-06-18" 13 NA
"1773" 1386 1003 "2005-06-18" "2005-06-27" 9 NA
"1774" 1387 1003 "2005-06-27" "2005-07-10" 13 NA
"1775" 1388 1003 "2005-07-10" "2005-07-24" 14 NA
"1776" 1389 1003 "2005-07-24" "2005-09-12" 50 NA
"1777" 1896 1003 "2005-09-12" "2005-11-03" 52 NA
"1778" 2008 1003 "2005-11-03" "2006-01-03" 61 NA
"1779" 2009 1003 "2006-01-03" "2006-02-19" 47 NA
"1780" 1897 1003 "2006-02-19" "2006-05-06" 76 NA
"1781" 1794 1004 "2005-01-20" "2005-04-19" 89 NA
"1782" 1795 1004 "2005-04-19" "2005-05-24" 35 NA
"1783" 1796 1004 "2005-05-24" "2005-06-27" 34 NA
"1784" 1797 1004 "2005-06-27" "2005-07-30" 33 NA
"1785" 1798 1004 "2005-07-30" "2005-08-09" 10 NA
"1786" 1898 1004 "2005-08-09" "2005-09-20" 42 NA
"1787" 1899 1004 "2005-09-20" "2005-10-31" 41 NA
"1788" 1900 1004 "2005-10-31" "2006-05-04" 185 NA
"1789" 1417 1005 "2005-01-19" "2005-05-01" 102 NA
"1790" 1418 1005 "2005-05-01" "2005-05-22" 21 NA
"1791" 1419 1005 "2005-05-22" "2005-07-15" 54 NA
"1792" 1420 1005 "2005-07-15" "2005-07-30" 15 NA
"1793" 1421 1005 "2005-07-30" "2005-09-26" 58 NA
"1794" 1901 1005 "2005-09-26" "2006-02-10" 137 NA
"1795" 1422 1006 "2005-01-19" "2005-05-01" 102 NA
"1796" 1423 1006 "2005-05-01" "2005-05-22" 21 NA
"1797" 1424 1006 "2005-05-22" "2005-07-15" 54 NA
"1798" 1425 1006 "2005-07-15" "2005-07-15" 0 NA
