"Genus"	"Species"	"Author"	"Total"	"TrapID"	"EventID"	"Order"	"AnalysisTaxon"	"SciName"
"21234"	"Tetanocera"	"hyalipennis"	"von Roser, 1840"	6	25	452	"Diptera"	"Sciomyzidae"	"Tetanocera hyalipennis"
"21333"	"Tetanocera"	"phyllophora"	"Melander, 1920"	2	25	451	"Diptera"	"Sciomyzidae"	"Tetanocera phyllophora"
"21433"	"Tetanocera"	"silvatica"	"Meigen, 1830"	9	25	450	"Diptera"	"Sciomyzidae"	"Tetanocera silvatica"
"21532"	"Tetanocera"	"silvatica"	"Meigen, 1830"	3	25	451	"Diptera"	"Sciomyzidae"	"Tetanocera silvatica"
"21632"	"Tetanocera"	"silvatica"	"Meigen, 1830"	1	25	452	"Diptera"	"Sciomyzidae"	"Tetanocera silvatica"
"21732"	"Ectinocera"	"borealis"	"Zetterstedt, 1838"	14	26	1690	"Diptera"	"Sciomyzidae"	"Ectinocera borealis"
"21832"	"Elgiva"	"cucularia"	"(Linnaeus, 1767)"	1	26	1685	"Diptera"	"Sciomyzidae"	"Elgiva cucularia"
"21932"	"Euthycera"	"fumigata"	"(Scopoli, 1763)"	1	26	1692	"Diptera"	"Sciomyzidae"	"Euthycera fumigata"
"22032"	"Limnia"	"paludicola"	"Elberg, 1965"	2	26	1681	"Diptera"	"Sciomyzidae"	"Limnia paludicola"
"22182"	"Limnia"	"paludicola"	"Elberg, 1965"	1	26	1692	"Diptera"	"Sciomyzidae"	"Limnia paludicola"
"22233"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	1	26	1692	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"22332"	"Pherbellia"	"schoenherri"	"(Fallén, 1826)"	1	26	1694	"Diptera"	"Sciomyzidae"	"Pherbellia schoenherri"
"22432"	"Pteromicra"	"angustipennis"	"(Staeger, 1845)"	1	26	1681	"Diptera"	"Sciomyzidae"	"Pteromicra angustipennis"
"22532"	"Pteromicra"	"angustipennis"	"(Staeger, 1845)"	1	26	1692	"Diptera"	"Sciomyzidae"	"Pteromicra angustipennis"
"22632"	"Renocera"	"pallida"	"(Fallén, 1820)"	2	26	1681	"Diptera"	"Sciomyzidae"	"Renocera pallida"
"22732"	"Renocera"	"pallida"	"(Fallén, 1820)"	1	26	1690	"Diptera"	"Sciomyzidae"	"Renocera pallida"
"22832"	"Renocera"	"pallida"	"(Fallén, 1820)"	1	26	1692	"Diptera"	"Sciomyzidae"	"Renocera pallida"
"22932"	"Sciomyza"	"simplex"	"Fallén, 1820"	1	26	1690	"Diptera"	"Sciomyzidae"	"Sciomyza simplex"
"23032"	"Tetanocera"	"punctifrons"	"Rondani, 1868"	2	26	1692	"Diptera"	"Sciomyzidae"	"Tetanocera punctifrons"
"23180"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	26	1681	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"23233"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	26	1690	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"23332"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	5	26	1692	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"23432"	"Dichetophora"	"finlandica"	"Verbeke, 1964"	1	27	1038	"Diptera"	"Sciomyzidae"	"Dichetophora finlandica"
"23532"	"Coremacera"	"marginata"	"(Fabricius, 1775)"	3	28	1467	"Diptera"	"Sciomyzidae"	"Coremacera marginata"
"23632"	"Limnia"	"unguicornis"	"(Scopoli, 1763)"	1	28	1467	"Diptera"	"Sciomyzidae"	"Limnia unguicornis"
"23732"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	28	1467	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"23832"	"Pherbellia"	"annulipes"	"(Zetterstedt, 1846)"	1	28	1467	"Diptera"	"Sciomyzidae"	"Pherbellia annulipes"
"23932"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	2	28	1460	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"24032"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	1	28	1461	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"24178"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	1	28	1462	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"24233"	"Pteromicra"	"leucopeza"	"(Meigen, 1838)"	1	28	488	"Diptera"	"Sciomyzidae"	"Pteromicra leucopeza"
"24332"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	11	28	1460	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"24432"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	28	1461	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"24532"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	28	1464	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"24632"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	9	28	1467	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"24732"	"Pteromicra"	"glabricula"	"(Fallén, 1820)"	1	29	1048	"Diptera"	"Sciomyzidae"	"Pteromicra glabricula"
"24832"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	29	1048	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"24932"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	29	1049	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"25032"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	29	1399	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"25177"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	30	1056	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"25230"	"Renocera"	"pallida"	"(Fallén, 1820)"	1	30	1717	"Diptera"	"Sciomyzidae"	"Renocera pallida"
"25330"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	1	30	1056	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"25430"	"Tetanocera"	"phyllophora"	"Melander, 1920"	1	30	1717	"Diptera"	"Sciomyzidae"	"Tetanocera phyllophora"
"25530"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	30	1055	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"25630"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	30	1717	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"25730"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	7	31	1063	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"25830"	"Coremacera"	"marginata"	"(Fabricius, 1775)"	1	32	1531	"Diptera"	"Sciomyzidae"	"Coremacera marginata"
"25930"	"Limnia"	"unguicornis"	"(Scopoli, 1763)"	1	32	1531	"Diptera"	"Sciomyzidae"	"Limnia unguicornis"
"26030"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	32	1533	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"26175"	"Pherbellia"	"dubia"	"(Fallén, 1820)"	6	33	1078	"Diptera"	"Sciomyzidae"	"Pherbellia dubia"
"26229"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	1	33	1078	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"26329"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	37	833	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"26429"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	37	1823	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"26528"	"Pherbellia"	"annulipes"	"(Zetterstedt, 1846)"	2	37	1823	"Diptera"	"Sciomyzidae"	"Pherbellia annulipes"
"26628"	"Pherbellia"	"dubia"	"(Fallén, 1820)"	1	37	833	"Diptera"	"Sciomyzidae"	"Pherbellia dubia"
"26728"	"Renocera"	"pallida"	"(Fallén, 1820)"	1	37	1820	"Diptera"	"Sciomyzidae"	"Renocera pallida"
"26828"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	8	37	833	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"26928"	"Tetanocera"	"hyalipennis"	"von Roser, 1840"	6	37	1823	"Diptera"	"Sciomyzidae"	"Tetanocera hyalipennis"
"27028"	"Tetanocera"	"punctifrons"	"Rondani, 1868"	3	37	570	"Diptera"	"Sciomyzidae"	"Tetanocera punctifrons"
"27173"	"Tetanocera"	"punctifrons"	"Rondani, 1868"	3	37	571	"Diptera"	"Sciomyzidae"	"Tetanocera punctifrons"
"27228"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	1	38	580	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"27328"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	38	1120	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"27428"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	38	1450	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"27528"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	38	1454	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"27628"	"Pherbellia"	"knutsoni"	"Verbeke 1967"	1	40	1883	"Diptera"	"Sciomyzidae"	"Pherbellia knutsoni"
"27728"	"Pherbellia"	"alpina"	"(Frey, 1930)"	1	43	1906	"Diptera"	"Sciomyzidae"	"Pherbellia alpina"
"27828"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	1	46	1199	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"27928"	"Tetanocera"	"silvatica"	"Meigen, 1830"	1	46	1199	"Diptera"	"Sciomyzidae"	"Tetanocera silvatica"
"28023"	"Pherbellia"	"alpina"	"(Frey, 1930)"	7	47	699	"Diptera"	"Sciomyzidae"	"Pherbellia alpina"
"28152"	"Pherbellia"	"alpina"	"(Frey, 1930)"	1	47	1959	"Diptera"	"Sciomyzidae"	"Pherbellia alpina"
"28225"	"Pherbellia"	"alpina"	"(Frey, 1930)"	10	48	706	"Diptera"	"Sciomyzidae"	"Pherbellia alpina"
"28323"	"Pherbellia"	"dorsata"	"(Zetterstedt, 1846)"	2	49	709	"Diptera"	"Sciomyzidae"	"Pherbellia dorsata"
"28423"	"Pherbellia"	"obtusa"	"(Fallén, 1820)"	1	49	710	"Diptera"	"Sciomyzidae"	"Pherbellia obtusa"
"28523"	"Pherbellia"	"schoenherri"	"(Fallén, 1826)"	2	49	708	"Diptera"	"Sciomyzidae"	"Pherbellia schoenherri"
"28623"	"Renocera"	"pallida"	"(Fallén, 1820)"	1	49	713	"Diptera"	"Sciomyzidae"	"Renocera pallida"
"28722"	"Ectinocera"	"borealis"	"Zetterstedt, 1838"	3	51	1233	"Diptera"	"Sciomyzidae"	"Ectinocera borealis"
"28822"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	51	1233	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"28922"	"Pherbellia"	"dubia"	"(Fallén, 1820)"	1	51	1233	"Diptera"	"Sciomyzidae"	"Pherbellia dubia"
"29021"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	4	51	1233	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"29149"	"Tetanura"	"pallidiventris"	"Fallén, 1820"	15	51	1233	"Diptera"	"Sciomyzidae"	"Tetanura pallidiventris"
"29225"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	51	1233	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"29323"	"Dichetophora"	"finlandica"	"Verbeke, 1964"	3	54	1254	"Diptera"	"Sciomyzidae"	"Dichetophora finlandica"
"29423"	"Limnia"	"paludicola"	"Elberg, 1965"	1	54	1254	"Diptera"	"Sciomyzidae"	"Limnia paludicola"
"29522"	"Pherbellia"	"dubia"	"(Fallén, 1820)"	1	54	1254	"Diptera"	"Sciomyzidae"	"Pherbellia dubia"
"29621"	"Renocera"	"pallida"	"(Fallén, 1820)"	1	54	1254	"Diptera"	"Sciomyzidae"	"Renocera pallida"
"29721"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	1	54	1254	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"29820"	"Pherbellia"	"scutellaris"	"(von Roser, 1840)"	1	55	195	"Diptera"	"Sciomyzidae"	"Pherbellia scutellaris"
"29920"	"Pherbellia"	"pallidiventris"	"(Fallén, 1820)"	9	56	1268	"Diptera"	"Sciomyzidae"	"Pherbellia pallidiventris"
"30020"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	2	1000	1359	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"30146"	"Pherbellia"	"dubia"	"(Fallén, 1820)"	3	1000	1322	"Diptera"	"Sciomyzidae"	"Pherbellia dubia"
"30225"	"Pherbellia"	"knutsoni"	"Verbeke 1967"	1	1000	1359	"Diptera"	"Sciomyzidae"	"Pherbellia knutsoni"
"30323"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	2	1000	1322	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"30423"	"Coremacera"	"marginata"	"(Fabricius, 1775)"	1	1001	1355	"Diptera"	"Sciomyzidae"	"Coremacera marginata"
"30522"	"Dichetophora"	"finlandica"	"Verbeke, 1964"	1	1001	1331	"Diptera"	"Sciomyzidae"	"Dichetophora finlandica"
"30621"	"Dichetophora"	"finlandica"	"Verbeke, 1964"	1	1001	1332	"Diptera"	"Sciomyzidae"	"Dichetophora finlandica"
"30720"	"Dichetophora"	"finlandica"	"Verbeke, 1964"	1	1001	1333	"Diptera"	"Sciomyzidae"	"Dichetophora finlandica"
"30820"	"Dichetophora"	"finlandica"	"Verbeke, 1964"	1	1001	1366	"Diptera"	"Sciomyzidae"	"Dichetophora finlandica"
"30920"	"Euthycera"	"chaerophylli"	"(Fabricius, 1798)"	5	1001	1332	"Diptera"	"Sciomyzidae"	"Euthycera chaerophylli"
"31054"	"Euthycera"	"chaerophylli"	"(Fabricius, 1798)"	1	1001	1333	"Diptera"	"Sciomyzidae"	"Euthycera chaerophylli"
"31154"	"Euthycera"	"chaerophylli"	"(Fabricius, 1798)"	1	1001	1355	"Diptera"	"Sciomyzidae"	"Euthycera chaerophylli"
"31227"	"Limnia"	"paludicola"	"Elberg, 1965"	1	1001	1331	"Diptera"	"Sciomyzidae"	"Limnia paludicola"
"31326"	"Limnia"	"paludicola"	"Elberg, 1965"	1	1001	1335	"Diptera"	"Sciomyzidae"	"Limnia paludicola"
"31425"	"Limnia"	"paludicola"	"Elberg, 1965"	2	1001	1355	"Diptera"	"Sciomyzidae"	"Limnia paludicola"
"31523"	"Limnia"	"paludicola"	"Elberg, 1965"	4	1001	1366	"Diptera"	"Sciomyzidae"	"Limnia paludicola"
"31623"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	1001	1329	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"31723"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	1001	1331	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"31823"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	5	1001	1332	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"31922"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	1001	1333	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"32022"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	3	1001	1335	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"32149"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	1001	1355	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"32225"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	1	1001	1354	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"32323"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	1	1001	1366	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"32423"	"Tetanocera"	"elata"	"(Fabricius, 1781)"	1	1001	1333	"Diptera"	"Sciomyzidae"	"Tetanocera elata"
"32522"	"Tetanocera"	"elata"	"(Fabricius, 1781)"	7	1001	1335	"Diptera"	"Sciomyzidae"	"Tetanocera elata"
"32621"	"Tetanocera"	"phyllophora"	"Melander, 1920"	2	1001	1332	"Diptera"	"Sciomyzidae"	"Tetanocera phyllophora"
"32721"	"Tetanocera"	"phyllophora"	"Melander, 1920"	1	1001	1333	"Diptera"	"Sciomyzidae"	"Tetanocera phyllophora"
"32821"	"Tetanocera"	"phyllophora"	"Melander, 1920"	1	1001	1355	"Diptera"	"Sciomyzidae"	"Tetanocera phyllophora"
"32920"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	2	1001	1332	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"33020"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	2	1001	1333	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"33147"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	4	1001	1335	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"33225"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	6	1001	1355	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"33323"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	2	1001	1361	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"33423"	"Dichetophora"	"finlandica"	"Verbeke, 1964"	4	1002	1376	"Diptera"	"Sciomyzidae"	"Dichetophora finlandica"
"33522"	"Dichetophora"	"finlandica"	"Verbeke, 1964"	1	1002	1378	"Diptera"	"Sciomyzidae"	"Dichetophora finlandica"
"33621"	"Dichetophora"	"finlandica"	"Verbeke, 1964"	1	1002	1380	"Diptera"	"Sciomyzidae"	"Dichetophora finlandica"
"33720"	"Euthycera"	"chaerophylli"	"(Fabricius, 1798)"	10	1002	1376	"Diptera"	"Sciomyzidae"	"Euthycera chaerophylli"
"33820"	"Euthycera"	"chaerophylli"	"(Fabricius, 1798)"	4	1002	1378	"Diptera"	"Sciomyzidae"	"Euthycera chaerophylli"
"33920"	"Limnia"	"unguicornis"	"(Scopoli, 1763)"	1	1002	1378	"Diptera"	"Sciomyzidae"	"Limnia unguicornis"
"34020"	"Limnia"	"unguicornis"	"(Scopoli, 1763)"	1	1002	1380	"Diptera"	"Sciomyzidae"	"Limnia unguicornis"
"34146"	"Pherbellia"	"obscura"	"(Ringdahl, 1948)"	1	1002	1369	"Diptera"	"Sciomyzidae"	"Pherbellia obscura"
"34225"	"Pherbellia"	"schoenherri"	"(Fallén, 1826)"	3	1002	1368	"Diptera"	"Sciomyzidae"	"Pherbellia schoenherri"
"34323"	"Pherbellia"	"schoenherri"	"(Fallén, 1826)"	2	1002	1371	"Diptera"	"Sciomyzidae"	"Pherbellia schoenherri"
"34422"	"Pherbina"	"coryleti"	"(Scopoli, 1763)"	1	1002	1378	"Diptera"	"Sciomyzidae"	"Pherbina coryleti"
"34522"	"Pherbina"	"coryleti"	"(Scopoli, 1763)"	1	1002	1380	"Diptera"	"Sciomyzidae"	"Pherbina coryleti"
"34621"	"Renocera"	"pallida"	"(Fallén, 1820)"	9	1002	1371	"Diptera"	"Sciomyzidae"	"Renocera pallida"
"34720"	"Renocera"	"pallida"	"(Fallén, 1820)"	1	1002	1376	"Diptera"	"Sciomyzidae"	"Renocera pallida"
"34820"	"Tetanocera"	"arrogans"	"Meigen, 1830"	1	1002	1376	"Diptera"	"Sciomyzidae"	"Tetanocera arrogans"
"34920"	"Tetanocera"	"arrogans"	"Meigen, 1830"	3	1002	1378	"Diptera"	"Sciomyzidae"	"Tetanocera arrogans"
"35020"	"Tetanocera"	"elata"	"(Fabricius, 1781)"	3	1002	1376	"Diptera"	"Sciomyzidae"	"Tetanocera elata"
"35145"	"Tetanocera"	"elata"	"(Fabricius, 1781)"	3	1002	1378	"Diptera"	"Sciomyzidae"	"Tetanocera elata"
"35223"	"Pherbellia"	"dubia"	"(Fallén, 1820)"	6	1003	1388	"Diptera"	"Sciomyzidae"	"Pherbellia dubia"
"35323"	"Pherbellia"	"obtusa"	"(Fallén, 1820)"	1	1003	1896	"Diptera"	"Sciomyzidae"	"Pherbellia obtusa"
"35422"	"Pherbellia"	"schoenherri"	"(Fallén, 1826)"	1	1003	1896	"Diptera"	"Sciomyzidae"	"Pherbellia schoenherri"
"35521"	"Renocera"	"pallida"	"(Fallén, 1820)"	1	1003	1388	"Diptera"	"Sciomyzidae"	"Renocera pallida"
"35620"	"Renocera"	"striata"	"(Meigen, 1830)"	1	1003	1384	"Diptera"	"Sciomyzidae"	"Renocera striata"
"35720"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	1	1003	1388	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"35820"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	5	1005	1419	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"35920"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	1008	1348	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"36019"	"Tetanocera"	"elata"	"(Fabricius, 1781)"	1	1006	1424	"Diptera"	"Sciomyzidae"	"Tetanocera elata"
"36145"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	4	1008	1348	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"36223"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	6	1006	1426	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"36323"	"Coremacera"	"marginata"	"(Fabricius, 1775)"	1	1008	1747	"Diptera"	"Sciomyzidae"	"Coremacera marginata"
"36422"	"Dichetophora"	"finlandica"	"Verbeke, 1964"	1	1008	1349	"Diptera"	"Sciomyzidae"	"Dichetophora finlandica"
"36521"	"Ectinocera"	"borealis"	"Zetterstedt, 1838"	1	1008	1339	"Diptera"	"Sciomyzidae"	"Ectinocera borealis"
"36620"	"Pherbellia"	"albocostata"	"(Fallén, 1820)"	1	1008	1747	"Diptera"	"Sciomyzidae"	"Pherbellia albocostata"
"36719"	"Pherbellia"	"dubia"	"(Fallén, 1820)"	1	1008	1343	"Diptera"	"Sciomyzidae"	"Pherbellia dubia"
"36819"	"Pherbellia"	"pallidiventris"	"(Fallén, 1820)"	1	1008	1743	"Diptera"	"Sciomyzidae"	"Pherbellia pallidiventris"
"36919"	"Pherbellia"	"pallidiventris"	"(Fallén, 1820)"	1	1008	1747	"Diptera"	"Sciomyzidae"	"Pherbellia pallidiventris"
"37019"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	1	1008	1350	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"37144"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	1	1008	1351	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"37223"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	2	1008	1485	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"37323"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	8	1008	1747	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"37422"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	1	1008	1343	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"37521"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	1	1008	1349	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"37620"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	2	1008	1739	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"37719"	"Tetanocera"	"ferruginea"	"Fallén, 1820"	1	1008	1741	"Diptera"	"Sciomyzidae"	"Tetanocera ferruginea"
"37819"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	3	1008	1340	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"37919"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	3	1008	1343	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"38019"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	3	1008	1349	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"38144"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	4	1008	1350	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"38223"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	2	1008	1351	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"38323"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	5	1008	1352	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"38422"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	1008	1739	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"38521"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	2	1008	1741	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"38620"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	1	1008	1743	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"38719"	"Trypetoptera"	"punctulata"	"(Scopoli, 1763)"	6	1008	1747	"Diptera"	"Sciomyzidae"	"Trypetoptera punctulata"
"38819"	"Euthycera"	"fumigata"	"(Scopoli, 1763)"	7	2003	2036	"Diptera"	"Sciomyzidae"	"Euthycera fumigata"
"38919"	"Euthycera"	"fumigata"	"(Scopoli, 1763)"	5	2003	2037	"Diptera"	"Sciomyzidae"	"Euthycera fumigata"
"39019"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	7	2003	2036	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"39143"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	8	2003	2037	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"39223"	"Pherbellia"	"rozkosnyi"	"Verbeke, 1967"	1	2003	2038	"Diptera"	"Sciomyzidae"	"Pherbellia rozkosnyi"
"39323"	"Limnia"	"unguicornis"	"(Scopoli, 1763)"	1	2006	2040	"Diptera"	"Sciomyzidae"	"Limnia unguicornis"
"39422"	"Pherbellia"	"dorsata"	"(Zetterstedt, 1846)"	1	2006	2040	"Diptera"	"Sciomyzidae"	"Pherbellia dorsata"
"39521"	"Pherbellia"	"pallidiventris"	"(Fallén, 1820)"	2	2006	2015	"Diptera"	"Sciomyzidae"	"Pherbellia pallidiventris"
"39620"	"Coremacera"	"marginata"	"(Fabricius, 1775)"	1	2046	2054	"Diptera"	"Sciomyzidae"	"Coremacera marginata"
"39719"	"Coremacera"	"marginata"	"(Fabricius, 1775)"	2	2046	2057	"Diptera"	"Sciomyzidae"	"Coremacera marginata"
"39819"	"Coremacera"	"marginata"	"(Fabricius, 1775)"	1	2046	2058	"Diptera"	"Sciomyzidae"	"Coremacera marginata"
"39919"	"Elgiva"	"cucularia"	"(Linnaeus, 1767)"	1	2046	2050	"Diptera"	"Sciomyzidae"	"Elgiva cucularia"
"40019"	"Euthycera"	"chaerophylli"	"(Fabricius, 1798)"	2	2046	2058	"Diptera"	"Sciomyzidae"	"Euthycera chaerophylli"
"40141"	"Euthycera"	"fumigata"	"(Scopoli, 1763)"	2	2046	2054	"Diptera"	"Sciomyzidae"	"Euthycera fumigata"
"40223"	"Euthycera"	"fumigata"	"(Scopoli, 1763)"	1	2046	2055	"Diptera"	"Sciomyzidae"	"Euthycera fumigata"
"40323"	"Euthycera"	"fumigata"	"(Scopoli, 1763)"	1	2046	2056	"Diptera"	"Sciomyzidae"	"Euthycera fumigata"
